name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,google_maps_url,image_url,image_path
Mamagoto,"Phoenix Citadel, Gram Khajrana Main Bypass Road, MR 10 Rd, Junction, Indore, Madhya Pradesh 452016",mamagoto.in,https://mamagoto.in,091099 68444,Restaurant,Indore,389,4.8,22.7467369,75.9361241,"https://www.google.com/maps/place/Mamagoto/@22.7467369,75.9361241,17z/data=!3m1!4b1!4m6!3m5!1s0x3962e36c0ccd2329:0x2e72ebc97e73b174!8m2!3d22.7467369!4d75.9361241!16s%2Fg%2F11s4_t0bbd?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcr_i5RxxX7cL6WqBRGq5FxMgIUPE1SCnEU6GF8fVSVZq5hj8VWO3toRQ_-ODiqTBryJxaps0WKGkvAgjkZau9KozGmxfJ6QO0ECSQcckOC5yHAraZTOiS4XtGICgc_3_uRW1g=w1024-h768-k-no,
Mangosteen Cafe,"Olympus, near Mayank Blue Water Park Road, Bicholi Mardana, Indore, Madhya Pradesh 452016",,,,Restaurant,Indore,1076,4.6,22.7060253,75.9242174,"https://www.google.com/maps/place/Mangosteen+Cafe/@22.7060253,75.9242174,17z/data=!3m1!4b1!4m6!3m5!1s0x3962e3802902f807:0xbc78ea44094fb566!8m2!3d22.7060253!4d75.9242174!16s%2Fg%2F11y3v0852w?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcjTIkcHrLoViofmKgs-b9U-4L0gL5OoqvIWC070WNgtKec8e6qvd5-lCMAporBwoSjozWnKAZB8pJCksN0YaeN3hr3plOtNuNUDw4pEtciv5EfU5Ws68HGCu74tMxEbaKz7RE=w1024-h768-k-no,
Coriander Leaf Restaurant,"Alankar Chambers, Plot No 2, Gita Bhawan Rd, opposite V1 Hospital, Ratlam Kothi, Indore, Madhya Pradesh 452001",corianderleafrestourant.com,https://corianderleafrestourant.com,099932 30430,Restaurant,Indore,2153,4.1,,,https://www.google.com/maps/place/Coriander+Leaf+Restaurant/data=!4m7!3m6!1s0x3962fd2ac51668a9:0xcb43b52ee4f294f0!8m2!3d22.7168298!4d75.8837702!16s%2Fg%2F11l973fgx3!19sChIJqWgWxSr9YjkR8JTy5C61Q8s?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2_ZufkcPQUMWGy89CtBIU0go4iE-orkuE3DKi5gPe_mNOc8rHiKkwaWlb2WmdOIu3f7xiWjo4UipNvi-eiHfZq7XEeGfBUcX8hYFSJPIPwOtHL4f3kvcCShPzvPijjA4FYhwODYnCjujv=w1024-h768-k-no,
Atha (RAU BYPASS),"JRMG+5CV, Plot 1133, AB Rd, Rau, Indore, Madhya Pradesh 453331",,,,Restaurant,Indore,1003,4.6,,,https://www.google.com/maps/place/Atha+%28RAU+BYPASS%29/data=!4m7!3m6!1s0x3962fb0066fa48f1:0xecd2bc2eae45af62!8m2!3d22.6329583!4d75.8260368!16s%2Fg%2F11vk8vfsb1!19sChIJ8Uj6ZgD7YjkRYq9Fri680uw?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHK8Tc6yiRoe9oGuuGpAfJE9xoOCwecUs6LxmRX_4KbabaY6pUDDylGwDqn2k1b7fHsXThxTsyd4ZiFf6Xw7QZiWJ9yP2gx8GbsOM6Vrzu1gZHazXRCj0xHjN1W2l7xLCUUHgWktPTmnWj0=w1024-h768-k-no,
Flavours of jail - Best restaurant and cafe,"Ug-17, Mangal city, below Mc Donald's, Vijay Nagar, Scheme No 54, Indore, Madhya Pradesh 452010",flavoursofjail.com,https://flavoursofjail.com,082699 97949,Restaurant,Indore,731,4.5,,,https://www.google.com/maps/place/Flavours+of+jail+-+Best+restaurant+and+cafe/data=!4m7!3m6!1s0x3962fd87f612448d:0x407b0a8853f7e77f!8m2!3d22.7527576!4d75.8964285!16s%2Fg%2F11f65gy3tv!19sChIJjUQS9of9YjkRf-f3U4gKe0A?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFiNHGEXTNZ6y7dHhIhCeegnt61CEq68hrcm6PH06Fh1rxgv2YxVHrwh_qjjUyxgNfMO07CGAPKJOeck9UtNfri0MGlWYPqf4vBog6W6N6uVdoE66zwN6JEw36Y4OcEPYgVWdCi=w1024-h768-k-no,
Gyani ji ka khalsa dhaba (since1976),"Shiv Om Building, Rooftop, Mahatma Gandhi Rd, Opp. T.I, mall, Indore, Madhya Pradesh 452003",,,0731 402 0568,Restaurant,Indore,1920,4.4,,,https://www.google.com/maps/place/Gyani+ji+ka+khalsa+dhaba+%28since1976%29/data=!4m7!3m6!1s0x3962fdba853c5641:0x4eda2750c890693f!8m2!3d22.7223865!4d75.879518!16s%2Fg%2F11t58qvkzr!19sChIJQVY8hbr9YjkRP2mQyFAn2k4?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4dICrngKPeQjjxO23EvIku2ZMoVE-v0SvQ-rzle3V6TejEuvODZ1997mw-QDlSOW8UxAVDOxKru3d1bqRPGEjBwLT6WDpPRaGTf0nzZpVlMIRshe27lDHmHZV2Z-FNXFzmbkcdVie-1Lp=w1024-h768-p-k-no,
Banana Leaf,"Shop No-14-27, 2nd Floor, AB Rd, Scheme 54 PU4, Indore, Madhya Pradesh 452010",,,0731 420 0019,Restaurant,Indore,3251,4.2,,,https://www.google.com/maps/place/Banana+Leaf/data=!4m7!3m6!1s0x3962fd541f254abb:0xf77a3e35e8d585e1!8m2!3d22.7447097!4d75.8943325!16s%2Fg%2F11cmt917bt!19sChIJu0olH1T9YjkR4YXV6DU-evc?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_SQzq4DqLt6x6HzUVT8SXwUt38iiYILv8ly4ot4w7LHf6hc2epdEGvLvuG-j9NJceNozI1t0YFeM3MwCSDKMp4dyGlHmj-Qm9y_1q2G32cxDcMB3D_n4ANAMlTvfir195em19MexSpHdJ=w1024-h768-p-k-no,
Shree Chotiwala Restaurant,"8 B, Nath Mandir Rd, opposite Nath Mandir, South Tukoganj, Indore, Madhya Pradesh 452001",,,0731 252 8586,Restaurant,Indore,6928,3.9,,,https://www.google.com/maps/place/Shree+Chotiwala+Restaurant/data=!4m7!3m6!1s0x3962fd1640000001:0xfc42c4d50be8e388!8m2!3d22.7195033!4d75.8767926!16s%2Fg%2F1vxw6p1p!19sChIJAQAAQBb9YjkRiOPoC9XEQvw?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuyNqzKutQEab3Loxa-O8qsjPbVqszjmSnMEgWn9GbaZTg-hl4828ErQgfbqNPbebe50ufLoCcpQDT7OGDHszu9DAhFwQJFQZZhBkyqgEWRGbjEZG6MnmszJ6D99WVN4mdsVAVbO-VDqw=w1024-h768-p-k-no,
Avante Dine and Cafe,"rooftop, QW57+J5F radhika palace, Tulsi Nagar Rd, Mahalaxmi Nagar, Indore, Madhya Pradesh 452010",,,070247 67177,Restaurant,Indore,329,4.1,22.7528664,75.9169428,"https://www.google.com/maps/place/Avante+Dine+and+Cafe/@22.7528664,75.9169428,17z/data=!3m1!4b1!4m6!3m5!1s0x39631d644814aca1:0x8e5edea6084ca023!8m2!3d22.7528664!4d75.9169428!16s%2Fg%2F11v5b__yx_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwbZOMeffL89ViMrUJ2h-VerYIJAlAhbrh1bBb96J-bx21t8UG2RJ8OvF3KHhsimC6z1QvmFUEy04URKxS6Wn8PurvtLKnCnQY4oEApWI1SXfbPD2k9gXb74B7LQIQL42XNXLe4autRb0N=w1024-h768-k-no,
Manbhavan premium thali by Prince's Palace,"8, A 1, South Tukoganj, Indore, Madhya Pradesh 452001",manbhavanthali.com,https://manbhavanthali.com,096858 67363,Restaurant,Indore,888,4.3,,,https://www.google.com/maps/place/Manbhavan+premium+thali+by+Prince%27s+Palace/data=!4m7!3m6!1s0x3962fd6cc2b4e4fd:0xa00acfb6ff4eb74!8m2!3d22.7190755!4d75.8763962!16s%2Fg%2F11mw4pq0vx!19sChIJ_eS0wmz9YjkRdOv0b_usAAo?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_sixvUNS8yyGn2JTzpyqlAVfyE0iq-3axp98GLtsLczxERSPRg98W3XKwFEu7l4gXA5kJx4kLgLjHNYsycmKOm_irT0WBHoGUJ_N3jxZKLoLEHDQRFb-eOe0u500i-SVARXz61g=w1024-h768-k-no,
