name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,google_maps_url,image_url,image_path
The Emerald Heights World School,"Survey No. 26-1, 27-1, Balya Kheda, Indore, Madhya Pradesh 452016",ehws.edu.in,https://ehws.edu.in,078800 91400,School,Indore,,,,,https://www.google.com/maps/place/The+Emerald+Heights+World+School/data=!4m7!3m6!1s0x39631d6cd3e06e9b:0xb75127c8f2fff86e!8m2!3d22.7938724!4d75.9469176!16s%2Fg%2F11rgx2y_fq!19sChIJm27g02wdYzkRbvj_8sgnUbc?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLvTE4embd38PaYZOOdzJBstYT5ME60dbCxsSJrvAsUKzfvziBh6rZNeOntvOjjlhUM-laplKQGe_qWDk82xi9bAUYnFyiTb268kxwLlHT16jBZo2akW468hygdLOK1Yd_-y4wTQ=w1024-h768-k-no,
Shri Cloth Market Vaishnav Bal Mandir Girls School,"Vidya Parisar, 177, Dhar Rd, Raj Mohalla, Indore, Madhya Pradesh 452002",scmvbm.edu.in,https://scmvbm.edu.in,0731 234 9116,School,Indore,,,,,https://www.google.com/maps/place/Shri+Cloth+Market+Vaishnav+Bal+Mandir+Girls+School/data=!4m7!3m6!1s0x3962fda4d410b955:0xd56b73f03b78b9ed!8m2!3d22.7137208!4d75.8422311!16s%2Fg%2F124ykbm0c!19sChIJVbkQ1KT9YjkR7bl4O_Bza9U?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0FPlICk4LWpdFbeFEmAV-91DIBSb2cvggCvJfkmSIWh0p9pD0m9V-8hBXwYdnfGSoFSQRZvppuQepuCyyCewE5Gtv0vWkCOQ5RUMoU-prbGiDRYPJthhW5kNKYSP2IuB2Gwggjw=w1024-h768-k-no,
parasram puria higher secondary school booth no 9,"PR7V+WRM, Old Rajmohalla, Raj Mohalla South, Raj Mohalla, Indore, Madhya Pradesh 452002",,,,School,Indore,,,,,https://www.google.com/maps/place/parasram+puria+higher+secondary+school+booth+no+9/data=!4m7!3m6!1s0x3962fda4f70838ad:0x89d48b0fc23cfa3e!8m2!3d22.7148458!4d75.8445409!16s%2Fg%2F1tyyvj9j!19sChIJrTgI96T9YjkRPvo8wg-L1Ik?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfF-1Id881oZ6yWGeJi8knChvJcv8B3CAiGxi0OeQDX5Gfv8tqyTiBNfi-9jqq8ycVB1bmc3cH1Jp5gC05vhyBusPGtc4VeqgqOajQnIA5HjRYLuRAqGyLv7HM_7adWrMh_DD9=w1024-h768-k-no,
Tagore Public School( Nursery -- 12th),"Bicholi Hapsi Main Rd, Ahead Bengali Chouraha, Sarv Suvidha Nagar, Shiv Sakti Nagar, Indore, Madhya Pradesh 452016",,,097559 11171,School,Indore,,,,,https://www.google.com/maps/place/Tagore+Public+School%28+Nursery+--+12th%29/data=!4m7!3m6!1s0x3962e2c525e935e3:0xc1981dd45499dd79!8m2!3d22.7176744!4d75.9138725!16s%2Fg%2F11bbrjzkjr!19sChIJ4zXpJcXiYjkRed2ZVNQdmME?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHntob4nXMrfSGhHWwuKoMC7OvO072a8O-vwpOCOd6j5AH1vVyGA0iZPsY4dl98_cCnrQfEYE4iAlgNLM20x33jLloMMNkHgx_sUwkSyb93fFaOYCJLjv9pLaESk9RnTvNOS5eB=w1024-h768-k-no,
Govt. Subhash Higher Secondary School,"PRCV+V54, Bada Ganpati, Malharganj, Indore, Madhya Pradesh 452002",,,,School,Indore,,,22.7221323,75.842965,"https://www.google.com/maps/place/Govt.+Subhash+Higher+Secondary+School/@22.7221323,75.842965,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fdbd34000001:0xacaf381428a69ed!8m2!3d22.7221323!4d75.842965!16s%2Fg%2F11b6gkbp32?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwDboTOC169vcmjHIp0NT3YsfXhfctZiR0DiwKUnHH2uIg9c-w8F6DPrncy6NDnP9JhF_2_PTh_NMJsAs0lBrG4T9xFVuXq-9qCf5YYVGrea_J2puUUsVHCggV3vKdORqgwMHkFg=w1024-h768-k-no,
Baba public school Vijay Nagar indore,"Solanki Nagar, 601, Solanki Nagar, Barfani Dham, Indore, Madhya Pradesh 452011",,,,School,Indore,,,22.744361,75.89788,"https://www.google.com/maps/place/Baba+public+school+Vijay+Nagar+indore/@22.744361,75.89788,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd5363aafadf:0xe0ca41c35970a733!8m2!3d22.744361!4d75.89788!16s%2Fg%2F11fzf7c_rp?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QT-kxf9Dv5EqSyTNwWucMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.77349&pitch=0&thumbfov=100,
Unique Academy Indore - Baal Vikash High School,"118/5, Chandan Nagar, Indore, Madhya Pradesh 452002",,,,School,Indore,,,,,https://www.google.com/maps/place/Unique+Academy+Indore+-+Baal+Vikash+High+School/data=!4m7!3m6!1s0x3962fd40e5654443:0x64b854199d04c91b!8m2!3d22.7123045!4d75.8240133!16s%2Fg%2F11z72dj_y2!19sChIJQ0Rl5UD9YjkRG8kEnRlUuGQ?authuser=0&hl=en&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iq6hpfYkJ-gzBkv235BhDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.7956&pitch=0&thumbfov=100,
Destiny Public School indore,"Ring Road Krishnapuri Colony, Palda, Square, Babul Nagar, Musakhedi, Indore, Madhya Pradesh 452001",,,097525 61948,School,Indore,,,,,https://www.google.com/maps/place/Destiny+Public+School+indore/data=!4m7!3m6!1s0x3962fccda439b9b1:0x85f85b72aeb35a83!8m2!3d22.6898936!4d75.8964112!16s%2Fg%2F1q6jfb87m!19sChIJsbk5pM38YjkRg1qzrnJb-IU?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFyC7faSOJh0i8VtpZnoblygtd2PFgzNmN6JKh0WY4i-2DUUPUX6m-L9JzE59K9zvQjssvlduFqPYKW45R5nG1IdlkiheDFn5i9IqWyqtMcL5VseQ9Xdie6ezbGO28XEfPZitJ3w=w1024-h768-k-no,
Ascent Public School,"Juna Risala Street No. 2, opposite Police Line, Juna Risala, Indore, Madhya Pradesh 452006",,,093012 43676,School,Indore,,,,,https://www.google.com/maps/place/Ascent+Public+School/data=!4m7!3m6!1s0x3962fd13e96f3811:0x5afe6e0ece71c945!8m2!3d22.7235426!4d75.8494142!16s%2Fg%2F11h44pb5h1!19sChIJEThv6RP9YjkRRclxzg5u_lo?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFODADnHvz1FRZ9o28m9_GZEa5bveoSQyo0J97UEik8dCBDYiNheuvSvGt5cYljGXKJhOo8AA8BAX0_WJl6uki5dy2qP_2_CBEp4Pcg1vjbv_Oi8rn6TWRE6_6ltqTSU-wkQWMqHw=w1024-h768-k-no,
Government Sindhi Higher Secondary School,"PV68+43X, Navlakha Rd, Hatipala, North Hathipala, Gadi Adda, Indore, Madhya Pradesh 452007",,,087180 04433,School,Indore,,,22.7103697,75.8652413,"https://www.google.com/maps/place/Government+Sindhi+Higher+Secondary+School/@22.7103697,75.8652413,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd05351ee75d:0x915edfee6950de6f!8m2!3d22.7103697!4d75.8652413!16s%2Fg%2F1q67r1wk7?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHa9oP4K-kMCHqTrx5A0bYli-SWO1XLWVDG1nU1WyxsC4YBETM0AYkrEnzOqgWFFdCPRHxu6jf95MkRVEw65lfMw7bObSyaUjuyC0lgpkLyYOm8x1obHuy8bOKzE-mVxZH2vxEsA=w1024-h768-k-no,
