name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,google_maps_url,image_url,image_path
Saadhya Pharmacy,"118,Shrinagar Main, Anand Bazar Rd, New Palasia, Indore, Madhya Pradesh 452018",,,090398 79654,Pharmacy,Indore,2.0,4.5,22.7298722,75.8942529,"https://www.google.com/maps/place/Saadhya+Pharmacy/@22.7298722,75.8942529,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd7b884f9d15:0x15e7f7f17e3af1f9!8m2!3d22.7298722!4d75.8942529!16s%2Fg%2F11sd69kvt1?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=203DpYKkQjaP7gXFJQ4rkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.10138&pitch=-3.0074093&thumbfov=100,
YASHASVI WELLNESS,"Prajapati Dharmshala Ke Paas, Nana Bazar, Prajapati Dharmshala Agar Malwa, Indore, Madhya Pradesh 452007",,,073897 34673,Pharmacy,Indore,,,22.7195682,75.8577271,"https://www.google.com/maps/place/YASHASVI+WELLNESS/@22.7195682,75.8577271,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fdaf86f61c7f:0xc7cc4ac149733f18!8m2!3d22.7195682!4d75.8577271!16s%2Fg%2F11n42_7cmn?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NYLp9d5K1GW3aqPKCOYL4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.68752&pitch=0&thumbfov=100,
Arihant Homeo Medicos & Pharmacy,"307, Nakoda Villa, Sukhnivas Rd, Usha Nagar Extension, Opp. Vishram Bagh, Usha Nagar, Indore, Madhya Pradesh 452009",,,0731 422 2607,Pharmacy,Indore,11.0,4.6,22.698397,75.8344595,"https://www.google.com/maps/place/Arihant+Homeo+Medicos+%26+Pharmacy/@22.698397,75.8344595,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fdb4ca339db5:0x2fb7f3a554dc45de!8m2!3d22.698397!4d75.8344595!16s%2Fg%2F1hjgtm5mx?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOkQkkfioc_NOtMl5ILPUpcDihYREKI3E5shnTKiVZIrKdZMx-waH14mGbzopJm3HQpovv4uKgeiShm8tOm1-arC8NEAzJuRh0tZJBGJByzbiZeZdQ5JEISQ1WJa23wXuX2gGj0g=w1024-h768-k-no,
ROSE KGN PHARMACY,"2/3, Navlakha Rd, Chandrabhaga Juni, Pagnis Paga, Indore, Madhya Pradesh 452007",,,088899 90597,Pharmacy,Indore,,,,,https://www.google.com/maps/place/ROSE+KGN+PHARMACY/data=!4m7!3m6!1s0x3962fd05eb295aff:0x11f4fb4cea15ad79!8m2!3d22.7108231!4d75.8606369!16s%2Fg%2F11sjhfb6jh!19sChIJ_1op6wX9YjkRea0V6kz79BE?authuser=0&hl=en&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8nYsa3y-x7lN7xry7MWp6Q&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=303.2531&pitch=0&thumbfov=100,
Shri Nagaji Medical Agencies Indore,"Dawa Bazar, L.G 136, 13-14, RNT Marg, Indore, Madhya Pradesh 452001",,,094796 94940,Pharmacy,Indore,3.0,5.0,,,https://www.google.com/maps/place/Shri+Nagaji+Medical+Agencies+Indore/data=!4m7!3m6!1s0x3962fda3dcffbeab:0xaac75ddb02f417e0!8m2!3d22.7133401!4d75.8761474!16s%2Fg%2F11lfqdpfn6!19sChIJq77_3KP9YjkR4Bf0Attdx6o?authuser=0&hl=en&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JfqUl_YlIIw5_cuQTvyhEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.22394&pitch=0&thumbfov=100,
KGN PHARMACY,"H 65, Green Park Colony, Green Park, South Tukoganj, Indore, Madhya Pradesh 452001",,,088899 90597,Pharmacy,Indore,,,,,https://www.google.com/maps/place/KGN+PHARMACY/data=!4m7!3m6!1s0x3962fda160958b81:0xd0911283b73857ac!8m2!3d22.7183219!4d75.8731429!16s%2Fg%2F11nxd0wfv1!19sChIJgYuVYKH9YjkRrFc4t4MSkdA?authuser=0&hl=en&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mGWUcH27ha9OjdbmwfZcZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.45462&pitch=0&thumbfov=100,
Sanjeevni Medical Khachrod,"21, Nagda Road, Risi Nagar, Khachrod, Tilak Path, Indore, Madhya Pradesh 452007",,,088895 08976,Pharmacy,Indore,,,,,https://www.google.com/maps/place/Sanjeevni+Medical+Khachrod/data=!4m7!3m6!1s0x3962fdc54ed4435d:0xa0c78a6d9d9b6ea6!8m2!3d22.7195682!4d75.8577271!16s%2Fg%2F11myc9tbyb!19sChIJXUPUTsX9YjkRpm6bnW2Kx6A?authuser=0&hl=en&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NYLp9d5K1GW3aqPKCOYL4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.68752&pitch=0&thumbfov=100,
Durga Medical Store,"Shope No 19 Main Road Semali Village Semali, Indore Rd, Indore, Madhya Pradesh 452007",,,080850 64136,Pharmacy,Indore,,,,,https://www.google.com/maps/place/Durga+Medical+Store/data=!4m7!3m6!1s0x3962fdaedd20bab5:0x58943f9b854add2f!8m2!3d22.7195682!4d75.8577271!16s%2Fg%2F11y0v5s6cp!19sChIJtbog3a79YjkRL91KhZs_lFg?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_JqNjRuecPtEvmqwvWchiIhy1TYFFrw_bViRSFmpndFkwTz3v5vWgKgSkHNJHZGZwXgsqSo1Iuh0_AJdSc3AqJusYXE407yFC7fDwdnCC5RJxukZ9MQnjRAWUpzwMi8uTMadZ6hK2Tz69=w1024-h768-k-no,
Sai Medical Store,"Shop Shop No 01 Nearby Jain Hospital Sai Medical Baroad Agar Malwa Madhya Pradesh 465550, Indore, Madhya Pradesh 452007",,,088270 47145,Pharmacy,Indore,,,,,https://www.google.com/maps/place/Sai+Medical+Store/data=!4m7!3m6!1s0x3962fd7c259ffb2b:0x922b0d660b8d4f7f!8m2!3d22.7195682!4d75.8577271!16s%2Fg%2F11z8gq6br9!19sChIJK_ufJXz9YjkRf0-NC2YNK5I?authuser=0&hl=en&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NYLp9d5K1GW3aqPKCOYL4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.68752&pitch=0&thumbfov=100,
davaindia GENERIC PHARMACY,"Ground Floor, No.50, Gali No.1 Road, Narshingh Bazar, Chouthmal Colony, Bartan Bazar, Indore, Madhya Pradesh 452002",chouthmal-colony.davaindia.com,https://chouthmal-colony.davaindia.com,063580 75219,Pharmacy,Indore,9.0,5.0,,,https://www.google.com/maps/place/davaindia+GENERIC+PHARMACY/data=!4m7!3m6!1s0x3962fd11f736fbb3:0x5423e7c8b1796291!8m2!3d22.7145841!4d75.849371!16s%2Fg%2F11z14cprgl!19sChIJs_s29xH9YjkRkWJ5scjnI1Q?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7GKo5RyxUlgBXkiNJf__GsT4Z8NsqvGGtBuaGngVyB4N1DYHAnI4dHb1n-wrhVGKEUO3eHlkzL-7rPByTX-dUEJv_yC5fe5eeU3Lkq9vtY4dOLNpBPZq6qTL_EKfADhDKOg7ji_80Upg=w1024-h768-k-no,
Medi plus pharmacy,"Scheme no 54, vijay nagar,Indore,Madhya Pradesh,452010,India Scheme no 54, Vijay Nagar, Indore, Madhya Pradesh 452010",,,0731 486 9855,Pharmacy,Indore,2.0,5.0,,,https://www.google.com/maps/place/Medi+plus+pharmacy/data=!4m7!3m6!1s0x396302a15e90fa0d:0x13cce3273a2edbb6!8m2!3d22.754506!4d75.8815782!16s%2Fg%2F11scks5w_q!19sChIJDfqQXqECYzkRttsuOifjzBM?authuser=0&hl=en&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h3JdtbAiDrTcdAETtsKkXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.470121&pitch=0&thumbfov=100,
