name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,google_maps_url,image_url,image_path
Phoenix Hospital Indore,"1A, 2A, Bicholi Hapsi Main Rd, near Jain Tample, Shukh Shanti Nagar, Indore, Madhya Pradesh 452016",,,0731 408 5444,Hospital,Indore,390.0,4.4,22.7175229,75.9109918,"https://www.google.com/maps/place/Phoenix+Hospital+Indore/@22.7175229,75.9109918,17z/data=!3m1!4b1!4m6!3m5!1s0x3962e39c40a31a35:0xd8f5e0d35f2060da!8m2!3d22.7175229!4d75.9109918!16s%2Fg%2F11jjr7jfmj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnI7Z27Rs-SyT8mVgYKjC7QyyA1mMzGvZUn_oIQRI6Cbj5EiWdw8i8hc31bIswcJRUAo-QFYXrCr91_xE-Ybocx2r9wpXqRwVFt_oN74GOxlTazGe9zd6rraQAZkDHcBDAo7w=w1024-h768-k-no,
DNS Hospitals - Multispeciality Hospital In Indore,"14, Anoop Nagar, LIG Square, AB Rd, Indore, Madhya Pradesh 452018",dnshospitals.com,https://dnshospitals.com,0731 244 3400,Hospital,Indore,1906.0,4.4,22.7332458,75.8904578,"https://www.google.com/maps/place/DNS+Hospitals+-+Multispeciality+Hospital+In+Indore/@22.7332458,75.8904578,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd4f3b52f681:0x2af13e499a8d7e4c!8m2!3d22.7332458!4d75.8904578!16s%2Fg%2F11j0rhzvml?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUoKa0qs65J-H2cmzL1gwNG7m5osgCsjSVH-Wtyrhoa1R3mujYcuZ1_-10wwbVtj1wb6iRcH860SDPEGZ6DWQomLYEF6INUADFYoRmdM8S_z4LHtZy6m2fma5XC3vXlwryq6iO=w1024-h768-k-no,
Arihant Hospital & Research Centre,"283- a, Gumasta Nagar, Scheme 71, Indore, Madhya Pradesh 452009",arihanthospital.org,https://arihanthospital.org,0731 278 5172,Hospital,Indore,1332.0,4.4,22.7014298,75.8292953,"https://www.google.com/maps/place/Arihant+Hospital+%26+Research+Centre/@22.7014298,75.8292953,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd354a4cda9d:0xaa9f54e6905d5901!8m2!3d22.7014298!4d75.8292953!16s%2Fg%2F1tf73ygq?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHD_6SBwfooVEnZXtnrrI4wi2roc9fYxuikmvK1L-8og0GyJ4X9Tm8ltACJr6NSWYq_wGhcHNVrYk-PDvrZlUXnccIdpsvEKN5tAf82a_3H-2R_dGwvi16qBwRlxlvt6GVlcv7C=w1024-h768-k-no,
Eureka Hospital,"चौराहा, 347, Mahatma Gandhi Rd, near पत्रकार कॉलोनी, Saket Nagar, Indore, Madhya Pradesh 452018",eurekahospital.in,https://eurekahospital.in,0731 470 3811,Hospital,Indore,1591.0,4.6,,,https://www.google.com/maps/place/Eureka+Hospital/data=!4m7!3m6!1s0x3962fd377801896d:0xed14096c6c9dc86a!8m2!3d22.722923!4d75.8962744!16s%2Fg%2F1hjgpsksc!19sChIJbYkBeDf9YjkRasidbGwJFO0?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEoOET5Wb8Sbosv5xz_60_FYCoT0XoE2vzLU1jc3167LG4_g8LAO03Tk69LB13Oa30W541NBSBICICpIuKBLqyQrjJkcOen7AlT4kLCGLglzgonoiWFVIBHRsSiyZVcvw18Avst=w1024-h768-k-no,
AVP HOSPITAL,"2, Sindhu Nagar, Bhanwar Kuan, Main Road, Sindhu Nagar, Khatiwala Tank, Indore, Madhya Pradesh 452014",,,0731 490 2959,Hospital,Indore,669.0,4.6,22.7025362,75.861853,"https://www.google.com/maps/place/AVP+HOSPITAL/@22.7025362,75.861853,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fdfe56be3b63:0x603cf4adf6ea95a6!8m2!3d22.7025362!4d75.861853!16s%2Fg%2F11s4frlfqc?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFl2yJjAlLm84NR1ECW31K38kcswgW3qRT8lnYAMSzG4GL6h6BBnFHAFBWhBxsODTDhDlWmgFqTKsEM7NchuXF6UxWiiVHr69fWWJi56tig8NRIylJ95LywlZnGuCsZfUPe0XN6dQ=w1024-h768-k-no,
Noble Hospital,"Bicholi Mardana Behind Hotel President Park, Near, Shreeji Valley Rd, Indore, Madhya Pradesh 452016",noblehospitalindore.com,https://noblehospitalindore.com,0731 493 3332,Hospital,Indore,711.0,4.5,22.6900655,75.9306422,"https://www.google.com/maps/place/Noble+Hospital/@22.6900655,75.9306422,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd3de660753b:0xdff7d9e95ca80cae!8m2!3d22.6900655!4d75.9306422!16s%2Fg%2F1tk_mp9k?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3PTFmvGPhQq7bxXAMFcxDpN21Yj1bgInyleOjHDp7SSfuTOTyevQ0G0RL5XJwHdos7PX9Q53Pgm1KMN72MeMfS-vmzQJQ6MXJWhERshcM77QeB9AKL2KVnbTF7TMiF93CcVs=w1024-h768-k-no,
Choithram Hospital & Research Centre,"14, Manik Bagh Rd, Choithram Mandi, Indore, Madhya Pradesh 452014",,,,Hospital,Indore,2412.0,4.2,22.6875578,75.8542563,"https://www.google.com/maps/place/Choithram+Hospital+%26+Research+Centre/@22.6875578,75.8542563,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd072fc57783:0x87cd7c50fde2db84!8m2!3d22.6875578!4d75.8542563!16s%2Fg%2F1tcv98v4?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHfYbAn5RgSHI7qSnSFoVOATEyFbiDtPrh_jB8FAtXoNGnWfNzB-rZC6JVLwDlOcTTN_r_EhvrVSfXdFbT_rPPuNnlH2s1jhLolCjA-iAkBXA1HvOF4aEUrCp7kGLE5lOpXw8=w1024-h768-k-no,
Bombay Hospital,"No.94, IDA Scheme 95, Eastern Ring Rd, Opp.Prestige CollegeNear Bombay Hospital, Vijay Nagar, Tulsi Nagar, Scheme No 94 Sector WA, Indore, Madhya Pradesh 452010",bombayhospitalindore.com,https://bombayhospitalindore.com,0731 477 1111,Hospital,Indore,1601.0,3.0,,,https://www.google.com/maps/place/Bombay+Hospital/data=!4m7!3m6!1s0x39631d54503f21d3:0xc114629679b13584!8m2!3d22.7543445!4d75.9033461!16s%2Fg%2F1tkc52c6!19sChIJ0yE_UFQdYzkRhDWxeZZiFME?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWabNNd0B-HiHK-AYnxz0_PS-Eghchb8GwkMyhucmzxqvHcbKT3s8Z9iGjzxEtQOT55_utJdFMpZCto0dM60o77XsFj_HOlPMm3j-y1hGe_w8tFLMpKKY1jh7i67ESldlqZuIdjHBadZcU=w1024-h768-k-no,
Mediplus Hospital,"E/A-3, Scheme No. 54, opp. Hotel Marriot, Vijay Nagar, Indore, Madhya Pradesh 452010",mediplushospitals.com,https://mediplushospitals.com,0731 244 4000,Hospital,Indore,635.0,4.4,22.7544494,75.8816652,"https://www.google.com/maps/place/Mediplus+Hospital/@22.7544494,75.8816652,17z/data=!3m1!4b1!4m6!3m5!1s0x396302a2dac10eff:0xbae8d00fb44cd845!8m2!3d22.7544494!4d75.8816652!16s%2Fg%2F11c3k52d_x?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsHow6yglyd7w4oDInmlsRzB8QbMwHDl0IXfYA5Fb7X0KIzB8NMLcfjL0E-sDRrslzVSlp_OIV2e8rKOkkCUFWWO7VWY6adT40byBKY0REWba2nyxUrOiPUlxMtGMiSasIZh0IEQ=w1024-h768-k-no,
Maharaja Yeshwantrao ( M. Y) Hospital,"AB Rd, CRP Line, Indore, Madhya Pradesh 452001",,,,Hospital,Indore,602.0,3.2,22.7134701,75.8803582,"https://www.google.com/maps/place/Maharaja+Yeshwantrao+(+M.+Y)+Hospital/@22.7134701,75.8803582,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd6d5c629411:0x4223bd13f166339!8m2!3d22.7134701!4d75.8803582!16s%2Fm%2F0285_5k?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFY55UR0-cjgmJ9gXJsB-yUpZT7diad3jpdH_AF81yGbAh2fYMmetTkgvqV7SaW_tZYZbmMOw_Yu2ccyS4xQ6QI5xTfPirbeNsrTVgxnS4lwk9EgL8BYTmUZAKW7Nd-2iBOegKURw=w1024-h768-k-no,
